aX,aY,aZ,gX,gY,gZ
-1.2013,7.1167,-0.9522,96.53,7.14,-236.32
-1.1915,7.8816,-1.0817,122.85,2.59,-241.29
-1.9045,9.0731,0.455,142.73,-4.34,-249.13
-2.5409,10.8638,1.8809,150.85,-16.73,-259.14
-2.5742,12.9546,2.6223,149.24,-35.42,-275.66
-2.1251,15.3758,3.6088,122.29,-56.84,-290.36
-1.0003,16.3761,2.8714,94.92,-77.42,-305.62
-0.0049,16.0417,2.6468,87.15,-90.3,-311.01
0.6129,16.1182,2.5027,94.36,-85.61,-304.71
1.5887,17.3529,1.8182,100.24,-79.1,-299.6
2.6174,19.3201,1.1817,94.29,-84.0,-297.22
3.1872,21.2814,1.3445,74.62,-94.08,-291.9
4.1208,22.2866,1.2347,67.2,-102.41,-282.66
5.6565,22.0807,1.0003,56.42,-112.84,-268.87
7.3462,20.4782,0.8659,39.41,-114.1,-252.49
9.3604,17.7549,0.5364,32.13,-104.02,-233.17
11.3855,15.1895,-1.0532,36.47,-82.32,-208.46
13.6244,13.2606,0.7129,43.47,-61.46,-180.25
16.9841,11.5817,1.4122,52.5,-35.56,-139.86
20.4351,10.4666,2.4742,43.68,-24.78,-88.97
21.2961,9.6429,2.8812,12.95,-27.44,-25.69
17.2862,9.2604,2.4075,-8.26,-27.23,60.13
13.591,9.1123,1.6269,-15.12,-30.8,105.84
10.3852,9.4713,1.5073,-7.42,-31.99,121.1
8.0777,10.1214,1.2925,-7.98,-29.54,115.29
6.5038,10.3705,0.6512,-14.91,-31.57,112.56
5.02,9.7341,1.0434,-24.57,-38.22,118.37
4.2021,8.825,0.7708,-24.92,-44.17,127.4
3.6422,8.571,-1.1768,-25.27,-57.47,127.75
-2.7851,12.8448,-9.1123,-74.9,-80.01,78.89
-1.8995,10.1165,3.752,14.14,-137.76,68.46
15.266,11.9445,-8.7917,-21.84,-205.17,195.93
10.9021,13.6489,-4.312,-29.47,-88.9,113.82
-2.8812,12.5045,5.3456,-36.75,52.15,66.43
-2.4889,6.0968,1.3357,24.15,37.94,55.37
0.306,7.4325,-3.752,7.98,-88.97,104.65
-0.4688,9.5478,-0.0431,-14.28,-114.8,126.07
0.8179,10.193,1.3876,-13.93,-57.19,95.34
4.9582,9.6713,-0.5698,7.63,-25.06,56.14
3.9433,10.7147,1.1817,-7.28,0.35,53.76
0.56,10.2313,0.9807,-10.29,20.58,68.53
-0.2677,8.6857,-0.4119,-8.47,5.95,71.82
-0.4688,8.3415,-0.5884,6.44,-5.88,66.36
-0.5698,8.8152,0.2824,16.52,0.91,57.61
1.0287,9.4232,-0.0961,14.84,-0.21,52.36
1.9672,10.2842,1.1533,14.42,-2.31,51.1
0.7845,10.399,0.4933,3.92,2.45,49.42
0.3011,9.7007,-0.1481,-1.26,-4.13,47.11
0.407,9.1408,-0.5835,5.11,-17.01,45.57
0.1432,9.0643,-0.0618,9.03,-22.75,43.68
1.0287,9.1643,-0.1628,11.76,-25.55,43.54
1.7417,9.485,-0.2589,14.7,-19.53,42.7
2.23,9.7292,-0.1628,11.13,-9.59,40.46
2.2496,9.6811,-0.0863,7.98,0.0,39.41
1.9427,9.4899,-0.0147,5.81,9.03,39.34
