aX,aY,aZ,gX,gY,gZ
0.7735,1.3913,-0.3148,27.5800,63.0000,77.4900
0.9013,1.5679,-0.2679,34.1600,81.6200,109.7600
0.7554,1.4986,-0.5017,74.4800,85.2600,72.9400
0.3001,1.6182,0.0156,6.9300,102.4100,91.0000
0.8501,1.6133,-0.1737,38.7100,96.8100,108.1500
0.6261,1.8261,-0.2025,37.3100,105.9100,104.5800
0.4177,1.9720,-0.3787,25.4800,123.7600,113.8200
0.3567,1.9915,-0.6983,16.9400,146.7900,120.6800
0.1596,2.0433,-0.9135,29.4000,149.6600,114.0300
0.0264,2.0877,-1.1780,11.2000,126.0000,92.6800
-0.3294,2.3819,-0.8355,-72.1700,140.6300,66.9200
-0.6725,2.1643,-0.7120,-51.3800,162.6100,42.6300
-0.7144,1.7456,-0.3704,-36.8200,172.6900,75.2500
0.1108,1.4396,-0.0483,13.5800,137.1300,177.9400
0.5871,1.4674,-0.9013,5.2500,116.6900,216.0200
-0.5905,2.2184,-1.0111,-21.8400,107.0300,190.7500
-1.1258,2.1604,-1.2005,-33.6700,122.9900,210.9800
-0.5061,1.5162,-0.9311,-45.2900,101.4300,261.3100
-1.1497,1.4864,-1.2605,14.7700,34.8600,247.3800
-0.2050,1.2961,-1.2205,-7.9100,-32.5500,241.2200
0.4514,1.7500,-1.4620,-129.5000,-79.5200,195.8600
-0.7032,2.1208,-1.2151,-154.2100,-110.4600,30.9400
-1.2298,1.1936,-0.6871,-79.4500,-127.8200,-13.5100
-0.9618,0.3767,-0.5490,-66.7100,-121.7300,-15.1200
-0.7203,0.0854,-0.3733,-47.7400,-132.1600,-35.0000
-0.7788,0.1444,-0.0869,-12.6700,-196.2800,46.9000
0.1381,0.1606,-0.3728,38.9900,158.9000,-184.6600
-1.0668,0.6471,-0.2011,48.9300,14.0000,-315.6300
-0.8574,0.3050,-0.0337,59.3600,21.9800,-363.8600
-0.6583,0.2918,0.0068,70.2800,23.9400,-408.9400
-0.7871,0.6159,-0.1235,78.8900,-51.1000,-466.2000
-0.6983,0.5617,-0.1357,95.8300,-135.0300,-444.8500
-0.5568,1.3474,-0.1074,86.4500,-126.8400,-507.0800
-0.2323,1.0570,-0.0049,115.1500,-109.5500,-439.8800
2.1404,1.4513,-0.3421,114.5200,-16.1000,-414.2600
-1.7490,1.4660,0.5436,158.9000,-41.8600,-474.8100
-0.1313,1.5250,0.5173,213.4300,-71.3300,-459.9700
1.9759,2.2272,0.2391,146.5800,-106.1900,-459.7600
0.2606,1.8939,0.6261,157.6400,-82.7400,-466.2000
1.2224,1.8520,0.7632,210.0000,-96.1800,-422.8700
2.4776,2.6806,0.7198,132.1600,-95.7600,-299.7400
3.6493,3.4048,1.0712,58.8000,-83.7200,-293.8600
4.0514,2.6171,1.0106,12.8100,-68.3900,-212.4500
4.3344,2.2404,0.5773,-37.8700,-92.7500,-234.1500
4.9664,1.2712,0.3270,-43.8900,-61.3200,-156.6600
4.4120,0.3318,0.0078,-62.5100,-63.7700,15.6800
4.0870,0.2386,-0.0073,-63.0700,-83.3700,109.6900
3.0193,0.0356,-0.3699,-37.8000,-30.3800,105.4200
3.0266,0.2830,-0.0615,-67.6900,-131.9500,173.4600
1.9798,0.0371,0.0956,-192.6400,-150.9900,268.0300
0.8882,-0.8281,-0.2059,-108.5700,-155.5400,214.5500
-0.2333,-0.0112,-4.7390,240.8000,-176.5400,32.6200
0.0107,4.4281,2.8016,-656.9500,-53.5500,339.9900
0.8799,5.7120,1.0848,279.3700,-69.6500,402.7100
0.7925,0.1523,-0.5339,77.6300,33.1800,325.9900
0.2064,-1.0668,-0.1493,-63.6300,63.2800,245.9800
0.4451,-1.3840,0.3719,59.5700,16.8000,97.3700
0.5836,0.4290,1.5474,85.7500,-106.8200,187.3200
0.4460,1.3996,-0.9126,-4.1300,-59.8500,214.8300
0.1581,1.4938,-0.5553,4.4100,-40.4600,159.0400
1.0248,1.0887,-0.3562,-28.3500,-22.6100,160.2300
0.9418,1.0926,-0.1737,-20.5100,-12.7400,157.0800
0.5324,0.8316,-0.0527,-43.5400,-2.5900,140.1400
0.6842,0.6324,-0.2318,-7.6300,27.4400,96.5300
0.6744,0.8969,-0.1205,24.9200,60.7600,16.1000
0.5895,1.0297,-0.1571,-50.4000,67.2000,52.8500
0.6608,0.7447,-0.1396,-22.0500,55.6500,49.1400
0.6154,0.7203,-0.2611,-7.4900,50.8900,54.3200
0.6593,0.9877,-0.3523,-14.4200,45.5000,55.7900
0.7857,1.1268,-0.2786,-16.8700,61.0400,57.2600
0.7110,1.2434,-0.2645,-12.5300,54.7400,69.8600
0.6202,1.4040,-0.2211,-11.2700,45.9900,82.7400
0.6002,1.5357,-0.0273,-1.1900,45.2900,110.3900
0.6666,1.6724,-0.0015,12.1800,62.5800,176.1200
0.7608,1.7617,-0.3172,53.6900,73.0800,144.9700
0.2684,2.0125,-0.0703,16.2400,88.5500,147.6300
0.6583,1.9559,-0.2718,20.1600,102.1300,162.5400
0.4285,2.0379,-0.4329,25.6900,125.3000,142.5900
0.2347,2.1745,-0.7257,14.2100,141.8200,124.6700
0.1474,2.2653,-1.0175,16.6600,136.4300,107.1700
-0.3548,2.4634,-1.2400,-60.6900,111.6500,98.1400
-0.7935,2.6445,-0.9819,-115.1500,111.5100,82.9500
-0.8091,2.2248,-0.5993,-83.5100,95.0600,84.2100
-0.4202,1.2976,-0.2015,-33.6700,85.6100,155.8900
1.1507,1.4225,-0.1967,-55.7900,48.8600,208.0400
-0.6193,1.9998,-0.9521,-105.7000,27.5100,168.5600
-1.5460,2.0725,-1.0492,-61.6000,32.1300,150.0800
-0.8638,1.1468,-0.6349,-86.5900,58.1000,238.8400
-0.7169,0.9365,-1.0131,-51.6600,46.9700,250.4600
-0.5114,1.0136,-0.9243,-35.8400,18.2700,188.4400
