aX,aY,aZ,gX,gY,gZ
-1.4045,0.2352,-0.0386,18.8300,40.6000,-91.8400
-1.0253,0.2528,-0.2396,27.9300,-29.8200,-135.1700
-0.5065,0.3060,-0.3504,59.3600,-52.2900,-139.0200
-0.1850,0.2908,-0.0815,90.5100,-44.6600,-142.0300
-0.0805,0.3797,-0.0224,110.2500,-16.2400,-151.2000
-0.0220,0.5007,-0.0293,132.1600,11.9700,-167.4400
0.0122,0.6412,0.0888,138.3200,34.9300,-175.8400
0.0356,0.8111,0.2338,122.1500,52.7800,-181.6500
0.0756,0.8979,0.3499,97.3000,66.1500,-188.8600
0.1313,0.9443,0.4241,73.4300,83.5800,-202.5100
0.1737,0.9340,0.4280,54.8800,89.3900,-215.3900
0.1879,0.8828,0.4314,49.3500,87.2900,-220.3600
0.2181,0.8237,0.4773,54.0400,82.8800,-216.2300
0.2811,0.7974,0.4919,66.7100,78.5400,-210.1400
0.3460,0.8394,0.4577,81.1300,76.7200,-199.4300
0.4070,0.9145,0.3958,90.3000,72.2400,-193.6200
0.4270,0.9858,0.3972,93.1000,64.1200,-186.1300
0.4255,1.0326,0.4485,92.6800,53.8300,-182.5600
0.4372,1.0741,0.4612,87.9900,45.0800,-179.0600
0.4782,1.0995,0.4704,86.0300,32.2000,-177.2400
0.5134,1.1292,0.4875,80.4300,15.2600,-171.7800
0.5251,1.1805,0.4612,73.2900,2.8700,-168.4900
0.5348,1.2088,0.4041,62.5800,-5.7400,-167.1600
0.5305,1.2190,0.3562,53.4800,-13.4400,-167.0900
0.5124,1.2215,0.2913,45.8500,-17.9900,-165.3400
0.5085,1.2278,0.2059,40.1800,-22.6800,-161.8400
0.4939,1.2366,0.1366,36.0500,-25.4800,-157.2200
0.4880,1.2517,0.0322,34.9300,-28.9100,-153.5800
0.5109,1.2805,-0.0083,34.3700,-28.7700,-150.3600
0.5446,1.2937,0.0356,32.2700,-25.9700,-146.5800
0.5431,1.3020,0.0956,24.6400,-17.2200,-143.0100
0.5212,1.3015,0.1166,16.4500,-2.8000,-139.5100
0.5236,1.3000,0.0722,11.6900,11.6200,-135.8700
0.5324,1.3156,-0.0117,10.6400,21.5600,-130.4800
0.5158,1.3181,0.0229,11.6200,22.8900,-123.9000
0.4782,1.3137,0.0898,7.9100,26.9500,-111.2300
0.5046,1.3108,0.0947,-2.3100,31.8500,-102.2000
0.5290,1.2576,0.0449,-17.0800,41.0200,-93.5900
0.5256,1.1600,-0.0229,-27.3700,49.7000,-83.2300
0.4973,1.0512,-0.0610,-25.7600,56.0000,-69.7200
0.4368,0.9526,-0.0005,-14.9100,67.3400,-53.9700
0.3597,0.9238,0.0205,-5.2500,80.0100,-38.5000
0.3621,0.9399,-0.0356,2.5200,87.5700,-25.1300
0.3753,0.9784,-0.0610,3.0100,92.6800,-14.3500
0.3719,1.0028,-0.0971,-4.3400,96.2500,-4.4800
0.3631,0.9950,-0.1542,-14.4200,98.4200,1.7500
0.3636,0.9521,-0.2020,-20.7900,104.8600,7.0700
0.3577,0.8740,-0.1732,-19.5300,122.0800,11.8300
0.3504,0.8096,-0.2020,-13.3700,149.8000,16.7300
0.3265,0.7798,-0.2743,0.3500,176.7500,21.6300
0.2547,0.7569,-0.2767,8.1200,196.2800,25.2000
0.0996,0.7374,-0.2176,9.5200,208.1100,27.3700
